	d33009	d33018	d33031	d33039	d33120	d33209	d33211	d33369	d33413	d33430	d33451	d33455	d33512	others33013
105374811_at	4.184971219	3.873431998	4.004777335	3.414602226	4.517297026	3.389443651	3.69272893	4.061347291	4.450185247	4.026830545	4.116718098	4.428148761	3.704313144	5.380596358
105375106_at	0.259096355	0.717499038	0	0.546605909	0	0	0.305389927	0.551102099	0	0.570043038	1.57142085	1.268849828	1.110587717	0.963128648
105375107_at	0.172313506	0	0.249254439	0	0	0	0	0	0	0	0	0.265454441	0	0
105375112_at	2.761941985	1.345791782	1.925626186	2.025169219	1.148539803	1.265768491	1.293084745	0.562712713	0.556779489	1.164947128	2.952432291	2.163523303	2.875875214	2.085989393
105375116_at	0.066175685	0	0	0.077178647	0	0	0	0.151850606	0.410069355	0.081076146	0.304800232	0.103990794	0	0
105375131_at	0.240078573	0.059849696	0.106885982	0.203402182	0.391817392	0.124383065	0.128277539	0.0856471	0.397286506	0.173023602	0.11958577	0.388358588	0.38388568	0
105375303_at	0.668509494	0.471033217	0	0.499832402	0.30688552	0.269261482	0.190640401	0	0.498591707	0.521605545	0.838167438	0.883411155	0	0
105375355_at	0	0	0	0.28557446	0.170326305	0	0.103914319	0.37267286	0.284813651	0.206029123	0.142895228	0.581307934	0.166617912	0
105375683_at	0	0	0	0.206160796	0	0	0	0	0	0	0.285937022	0.273734204	0	0.707783667
105375787_at	0	0	0.476582111	0	0	0	0	0	0	0	0	0	0	0
105375809_at	0	0.321315516	0	0	0	0	0	1.057068186	0.341122132	0	0.818443492	1.145932354	0	0.795164011
105375816_at	0	0.161123197	0.146993876	0	0	0	0	0.423564857	0	0	0.311597018	0.156905821	0.360045089	0
105375817_at	0	1.105155717	0.431193554	0	0	0	0	1.412705352	0	0.657351015	0	0.246797304	0.546271886	0
105375975_at	0	0	0.432623095	0	0	0	0	0.354026755	0	0.195158229	1.660564089	0.881889326	0.759675953	2.470259715
105376204_at	3.542924084	4.620365871	3.845991739	3.713751932	4.249168897	4.679391597	4.72340036	4.074113133	4.691603419	4.766631142	3.40257392	5.18063444	3.684026546	3.070854192
105376335_at	0	0.345988754	0	0	0	0	0	0	0	0	0	0	0	0
105376341_at	0.049228737	0.227164299	0.331139708	0.314794228	0.431863228	0	0.414435328	0	0.511424723	0.329407442	0.367317597	0.528261338	0	0.223471189
105376353_at	0.277582718	0.158094906	0	0	0	0.16748061	0.117361368	0	0	0	0.161111795	0.079028916	0	0.750762822
105376525_at	0.20249931	0.578737927	0.741605377	0.770354382	0	0.608410031	0.239497496	0.776249947	0	0.947046116	2.866651198	1.713505398	1.873450523	3.816783245
105376526_at	0.209266993	0.173531359	0.158372576	0	0	0	0	0	0.184807257	0.132410817	0.176825171	0.169007837	0.106561735	0.461233337
105376678_at	0.215131689	0	0.563754825	0.248862743	0.404185591	0.879478547	0.254241572	0	0	0.481396927	0	0.173811126	0.396036285	0.828766495
105376684_at	0.075666988	0	0	0.088200421	0	0	0	0	0.12999169	0	0	0.118686891	0	0
105376714_at	7.159795545	6.7926175	5.421037734	5.810134271	6.626274825	6.443152492	6.181629623	6.02997155	5.171877027	5.955390626	6.467926691	8.378019791	7.996325717	6.285175736
105376722_at	0	0	0	0	0	0	0	0	0.207028456	0	0	0	0	0
105376731_at	5.000089722	4.978150853	4.464874108	5.12208873	4.923220231	5.032283142	5.134703363	5.026663192	4.455080543	5.030560593	4.803460995	5.133757482	4.640686121	2.135651056
105376747_at	5.043513396	5.769435756	5.498311077	5.101781928	5.992690065	5.978982802	6.198662975	5.746339862	6.060663353	5.25027621	5.192500039	4.841926909	5.057112098	5.526452198
105376917_at	0.042696993	0	0.021315348	0.016813334	0	0	0.017207359	0.03376004	0.025073901	0.274563432	0.649594862	0.399305864	0.186091196	3.085869287
105377021_at	4.198558732	3.629016017	3.671312458	3.19063931	3.440453533	4.107250209	4.037369311	3.617002481	3.743929639	4.171599434	3.927654435	3.722057459	3.818255323	2.305457233
105377022_at	0	0	0.147455906	0	0	0	0	0	0.172174819	0.236716885	0.569253721	0.080844103	0	0.764521216
105377310_at	0	0	0	0.110357237	0	0	0	0	0	0	0.155020204	0.075959059	0	0.987822586
105377372_at	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377622_at	0.246429693	0	0	0.07658481	0.129128042	0	0	0.287157337	0.217945655	0.229034488	0.302627941	0.603181494	0.349843044	2.774791039
105377641_at	0	0	0	0	0	0	0.129406029	0	0	0	0.177377809	0.169537451	0	0.647963039
105377650_at	0	0	0.127778207	0.101563365	0	0	0.200767949	0	0	0	0.50213233	0.136454794	0	1.139300477
105377746_at	0	0	0.226136489	0.180971722	0.156739893	0	0	0.182654119	0	0	0.251821733	0.295393219	0.153311839	0.351049749
105377752_at	0.530278667	0	0.73148549	0.333459171	0	0	0	0	0.83009523	0	0	0.614010541	0	0
105377777_at	0	0.165548139	0.151050765	0	0.20074899	0	0.122975241	0	0.475117972	0	0	0	0.196422164	0
105377792_at	2.373759919	0.581469803	3.616455755	1.544133307	0.572958123	0.707616943	1.251137576	2.325922151	5.032904296	1.662262519	2.575932817	2.065422709	1.20783601	5.31887563
105377805_at	4.906484316	5.121525884	5.351206902	4.891953223	6.5731454	6.187394544	6.118813915	6.382349196	6.029482338	5.590506065	3.952728698	6.112503506	3.576189923	4.183794581
105378105_at	0.159495986	0	0	0.185052566	0	0	0	0	0.268655869	0	0	0	0	1.089790076
105378132_at	0	0	0	0	0	0	0	0	0	0.562292832	1.197280159	0	0	1.519992031
105378148_at	0.108504373	0	0	0.126243653	0	0	0.129090571	0	0	0	0.176952397	0.087041886	0	0.461535119
105378161_at	0.070211276	0.575320843	0.103176699	0.232856152	0.137863953	0	0	0.160827951	0.120779861	0	0.414959262	0.440797933	0.134829696	0
105378189_at	4.025428588	4.320530504	4.613369485	3.741937132	4.57045728	5.349030471	4.918445645	5.340176228	5.767300596	5.008015165	3.827011629	5.704862104	4.141034471	4.746573689
105378193_at	0.207740484	0	0	0.125204915	0	0	0	0	0	0	0.175521154	0.086316106	0.204288093	0
105378220_at	0	0.884069074	0.386297811	0.446480305	0.272195961	0	0	0	1.664428623	1.972767242	0.427660794	0.113995919	0	0.583462176
105378230_at	0.136866182	0	0	0.232367351	0	0	0	0	0	0.166789871	0.221879318	0.162013487	0.257591328	0
105378260_at	0	0	0	0	0	0	0	0	0.197507011	0	0.356104106	0.093171147	0	0
